store_id,store_name,open_date,store_size_sqft,population_density,location_zip,risk_tier,region,state,format_type
ST-00119,Dollar Tree #119,2009-09-23,8239,5102.8,73242,Medium,Southeast,IN,Plus
ST-00120,Dollar Tree #120,2004-07-07,13551,7272.7,27892,Low,Midwest,IA,Plus
ST-00121,Dollar Tree #121,2010-09-09,12721,230.3,49132,Medium,West,OK,Plus
ST-00122,Dollar Tree #122,2004-08-18,9967,4272.5,82340,Medium,Southwest,IN,Standard
ST-00123,Dollar Tree #123,2006-12-08,10684,4719.1,63841,Low,Midwest,CT,Plus
ST-00124,Dollar Tree #124,2022-07-13,11436,9550.2,95461,Low,Southwest,CA,Standard
ST-00125,Dollar Tree #125,2016-10-11,13124,1384.3,67711,Low,West,NM,Plus
ST-00126,Dollar Tree #126,2000-12-05,9358,10477.0,30232,Low,Southwest,MS,Standard
ST-00127,Dollar Tree #127,2010-10-23,9256,7868.1,53065,High,West,AZ,Standard
ST-00128,Dollar Tree #128,2020-12-25,9997,10494.1,14705,Medium,Northeast,GA,Combo
ST-00129,Dollar Tree #129,2021-05-08,12117,1266.5,22903,High,Mid-Atlantic,KS,Standard
ST-00130,Dollar Tree #130,2014-03-23,8453,10860.4,16028,Medium,Northeast,MI,Standard
ST-00131,Dollar Tree #131,2011-07-05,8000,6467.8,84177,High,Southeast,OH,Standard
ST-00132,Dollar Tree #132,2002-10-28,9133,7512.6,41566,Medium,West,PA,Standard
ST-00133,Dollar Tree #133,2014-11-09,9764,3212.9,11231,Medium,Midwest,OK,Plus
ST-00134,Dollar Tree #134,2005-02-15,13743,4277.7,87014,Medium,Mid-Atlantic,TN,Combo
ST-00135,Dollar Tree #135,2008-08-28,8474,2550.8,60422,Medium,Northeast,GA,Plus
ST-00136,Dollar Tree #136,2018-06-19,8423,11913.8,48696,Low,Mid-Atlantic,AZ,Standard
ST-00137,Dollar Tree #137,2000-10-28,11618,9384.1,16428,Medium,Mid-Atlantic,MO,Standard
ST-00138,Dollar Tree #138,2024-04-20,12569,4357.4,93442,Low,West,NC,Combo
ST-00139,Dollar Tree #139,2024-12-25,11400,8234.1,27927,High,Northeast,NV,Combo
ST-00140,Dollar Tree #140,2020-01-10,12460,5401.7,85965,Medium,Mid-Atlantic,PA,Standard
ST-00141,Dollar Tree #141,2009-06-24,9403,2272.6,27322,Medium,Midwest,WI,Plus
ST-00142,Dollar Tree #142,2008-03-09,13487,9931.3,73156,Medium,Mid-Atlantic,KS,Standard
ST-00143,Dollar Tree #143,2003-08-03,7153,9099.0,39571,High,Mid-Atlantic,OK,Plus
ST-00144,Dollar Tree #144,2017-06-03,12477,4856.0,44663,Medium,Northeast,IN,Standard
ST-00145,Dollar Tree #145,2021-12-22,8147,7097.8,93695,Medium,Northeast,OK,Standard
ST-00146,Dollar Tree #146,2015-01-20,13243,11329.4,52992,Medium,Southeast,KY,Standard
ST-00147,Dollar Tree #147,2020-08-23,8475,7861.0,25292,Low,Northeast,CA,Standard
ST-00148,Dollar Tree #148,2015-02-04,7923,10669.7,27781,Medium,Southwest,NJ,Combo
ST-00149,Dollar Tree #149,2023-12-18,9433,7130.6,30253,Medium,Mid-Atlantic,NY,Plus
ST-00150,Dollar Tree #150,2019-07-09,6268,8345.3,38477,Medium,Southwest,GA,Standard
ST-00151,Dollar Tree #151,2003-11-12,10460,10840.0,94518,Medium,Northeast,AZ,Standard
ST-00152,Dollar Tree #152,2006-02-28,12751,5565.7,96870,Low,Mid-Atlantic,KY,Plus
ST-00153,Dollar Tree #153,2000-01-26,8732,3074.1,26505,Medium,Southeast,FL,Plus
ST-00154,Dollar Tree #154,2006-10-07,12660,10462.4,53064,Low,West,TX,Standard
ST-00155,Dollar Tree #155,2004-03-18,8053,9622.5,24408,High,Northeast,PA,Standard
ST-00156,Dollar Tree #156,2011-04-19,8652,386.2,44782,Low,Southeast,CT,Plus
ST-00157,Dollar Tree #157,2016-02-24,6520,5819.7,57453,Medium,West,NY,Plus
ST-00158,Dollar Tree #158,2016-04-20,6355,8781.5,96363,Medium,Midwest,IN,Combo
ST-00159,Dollar Tree #159,2000-01-16,12941,4939.1,99928,Low,Southwest,OR,Plus
ST-00160,Dollar Tree #160,2002-02-11,10983,1950.3,26540,Medium,West,KY,Plus
ST-00161,Dollar Tree #161,2017-12-11,9120,11936.6,79541,Medium,Southwest,WI,Plus
ST-00162,Dollar Tree #162,2013-02-26,11748,1550.1,95814,High,West,CT,Standard
ST-00163,Dollar Tree #163,2013-08-08,9389,4199.4,69441,Medium,Southwest,CT,Standard
ST-00164,Dollar Tree #164,2010-07-11,11448,3207.7,30006,High,Southwest,FL,Standard
ST-00165,Dollar Tree #165,2002-02-14,6791,8986.1,58843,Low,West,CA,Plus
ST-00166,Dollar Tree #166,2017-09-11,11488,1642.3,56346,High,Southwest,KS,Combo
ST-00167,Dollar Tree #167,2001-05-20,8559,4349.4,85748,Medium,Southeast,PA,Combo
ST-00168,Dollar Tree #168,2015-04-28,6886,4331.3,82910,Medium,Northeast,IA,Standard
ST-00169,Dollar Tree #169,2018-04-26,9515,10172.8,91490,Medium,Mid-Atlantic,KY,Plus
ST-00170,Dollar Tree #170,2000-10-22,12794,8383.0,13794,Low,Midwest,OR,Standard
ST-00171,Dollar Tree #171,2010-06-01,7486,10464.4,84228,High,Southwest,FL,Standard
ST-00172,Dollar Tree #172,2023-11-01,6751,9004.1,38197,Medium,Southwest,IN,Standard
ST-00173,Dollar Tree #173,2005-06-10,11911,4027.7,84395,Medium,Northeast,NV,Standard
ST-00174,Dollar Tree #174,2004-03-25,11061,787.2,20693,Medium,Southwest,OK,Plus
ST-00175,Dollar Tree #175,2015-10-15,9392,3423.4,77154,Low,Midwest,TN,Standard
ST-00176,Dollar Tree #176,2009-11-22,10858,5942.3,97442,Medium,Northeast,GA,Plus
ST-00177,Dollar Tree #177,2019-01-01,7674,3756.7,37686,Low,Midwest,MI,Standard
ST-00178,Dollar Tree #178,2003-01-16,12119,5281.7,26932,Medium,West,OR,Standard
ST-00179,Dollar Tree #179,2016-09-27,11472,9713.2,19447,Medium,Mid-Atlantic,CA,Plus
ST-00180,Dollar Tree #180,2000-08-03,13062,3894.1,66267,Medium,Southwest,OR,Combo
ST-00181,Dollar Tree #181,2013-05-04,9318,446.1,52568,Low,West,IN,Combo
ST-00182,Dollar Tree #182,2011-02-14,12918,1449.2,67104,Medium,Southwest,WI,Standard
ST-00183,Dollar Tree #183,2012-05-24,8781,2814.6,32037,Low,West,KY,Standard
ST-00184,Dollar Tree #184,2016-09-07,13421,9359.5,56019,High,Mid-Atlantic,AR,Standard
ST-00185,Dollar Tree #185,2007-02-05,8096,2527.8,88957,Low,Mid-Atlantic,FL,Standard
ST-00186,Dollar Tree #186,2024-11-16,9800,9102.5,85952,Medium,Mid-Atlantic,NM,Plus
ST-00187,Dollar Tree #187,2020-11-20,8647,10398.1,92210,Medium,Southeast,IN,Standard
ST-00188,Dollar Tree #188,2015-08-21,8480,9596.7,87518,Low,Midwest,WI,Standard
ST-00189,Dollar Tree #189,2009-08-15,6308,871.3,47627,Low,Mid-Atlantic,KS,Standard
ST-00190,Dollar Tree #190,2019-10-17,9149,5660.0,82655,High,Northeast,IN,Plus
ST-00191,Dollar Tree #191,2020-04-11,10956,5812.4,29773,Low,Southwest,NY,Standard
ST-00192,Dollar Tree #192,2022-02-17,11293,2236.2,42472,High,Southwest,IN,Plus
ST-00193,Dollar Tree #193,2016-10-06,8981,4599.7,47079,Medium,Southwest,IA,Standard
ST-00194,Dollar Tree #194,2021-10-02,12465,7644.5,53863,Low,Midwest,NY,Plus
ST-00195,Dollar Tree #195,2021-07-10,8064,8740.1,96057,Medium,Southeast,VA,Standard
ST-00196,Dollar Tree #196,2018-11-05,13509,4327.9,95990,High,Mid-Atlantic,AZ,Standard
ST-00197,Dollar Tree #197,2019-12-03,8536,6795.3,94343,Medium,Southeast,OK,Combo
ST-00198,Dollar Tree #198,2023-11-17,6765,7823.1,65496,Medium,Midwest,TX,Standard
ST-00199,Dollar Tree #199,2009-03-07,8799,11382.5,73736,Low,Southeast,PA,Standard
ST-00200,Dollar Tree #200,2002-05-28,12456,1393.5,80748,High,West,CA,Combo
ST-00201,Dollar Tree #201,2010-10-05,10892,4645.3,31266,Low,Mid-Atlantic,IA,Plus
ST-00202,Dollar Tree #202,2005-12-15,6357,5048.1,98652,High,Southeast,IN,Plus
ST-00203,Dollar Tree #203,2009-12-26,9677,2961.2,41348,Medium,Southwest,NV,Standard
ST-00204,Dollar Tree #204,2011-11-19,9609,5647.8,46932,Medium,West,WI,Plus
ST-00205,Dollar Tree #205,2005-04-26,10953,1833.1,42768,Low,Mid-Atlantic,MO,Standard
ST-00206,Dollar Tree #206,2017-02-23,12929,6287.7,26341,Medium,Northeast,IA,Standard
ST-00207,Dollar Tree #207,2008-08-17,7207,10006.4,22021,Low,Southwest,NV,Standard
ST-00208,Dollar Tree #208,2000-07-02,9247,6123.7,40903,Medium,Northeast,NJ,Standard
ST-00209,Dollar Tree #209,2000-06-04,12874,8633.5,53947,Low,Southeast,CA,Standard
ST-00210,Dollar Tree #210,2015-12-27,7136,9154.3,71487,Medium,West,TX,Standard
ST-00211,Dollar Tree #211,2000-05-07,12840,1964.3,89807,Medium,Southwest,NY,Standard
ST-00212,Dollar Tree #212,2007-05-04,6391,3013.6,93748,Medium,Southwest,FL,Standard
ST-00213,Dollar Tree #213,2015-10-18,6134,7657.1,85372,Low,Mid-Atlantic,PA,Standard
ST-00214,Dollar Tree #214,2013-01-20,8890,3038.7,64600,Low,Mid-Atlantic,OK,Standard
ST-00215,Dollar Tree #215,2016-06-03,13810,6407.5,76496,Medium,West,TX,Plus
ST-00216,Dollar Tree #216,2015-01-21,9169,11776.3,43246,High,Northeast,NJ,Standard
ST-00217,Dollar Tree #217,2011-04-24,11382,7613.4,86271,High,Midwest,PA,Standard
ST-00218,Dollar Tree #218,2011-09-11,12664,7785.0,99742,Medium,Mid-Atlantic,MO,Combo
ST-00219,Dollar Tree #219,2005-03-03,11865,9359.0,69988,Low,Midwest,IL,Standard
ST-00220,Dollar Tree #220,2006-01-11,13646,3858.9,62196,Medium,Southwest,NC,Standard
ST-00221,Dollar Tree #221,2024-11-07,8343,4412.3,16265,High,Midwest,NC,Standard
ST-00222,Dollar Tree #222,2011-07-13,12089,5388.9,60678,Medium,Southeast,MO,Combo
ST-00223,Dollar Tree #223,2015-06-26,10253,3347.3,20828,High,Southwest,FL,Plus
ST-00224,Dollar Tree #224,2019-03-18,8406,3990.3,20494,Medium,Mid-Atlantic,MI,Standard
ST-00225,Dollar Tree #225,2014-10-23,9490,2166.4,68183,Medium,Southwest,CA,Combo
ST-00226,Dollar Tree #226,2011-10-14,8249,7745.7,17518,Low,Mid-Atlantic,KY,Plus
ST-00227,Dollar Tree #227,2011-09-26,12143,8217.0,14081,Low,West,OK,Plus
ST-00228,Dollar Tree #228,2001-03-03,7933,9386.5,58015,Medium,Southwest,AL,Standard
ST-00229,Dollar Tree #229,2019-03-22,9685,11396.1,58760,Medium,Northeast,AL,Standard
ST-00230,Dollar Tree #230,2016-06-13,8575,7864.8,42717,Low,Northeast,CT,Standard
ST-00231,Dollar Tree #231,2015-09-13,13483,6827.7,44311,Medium,Mid-Atlantic,IN,Standard
ST-00232,Dollar Tree #232,2019-05-23,13507,11983.8,36237,Low,Southeast,KS,Standard
ST-00233,Dollar Tree #233,2014-03-23,9646,11967.7,99381,Medium,Mid-Atlantic,NJ,Combo
ST-00234,Dollar Tree #234,2002-09-18,8378,10717.7,30644,High,Mid-Atlantic,NM,Combo
ST-00235,Dollar Tree #235,2020-03-26,8961,6203.3,25907,Low,Southeast,GA,Plus
ST-00236,Dollar Tree #236,2000-06-18,10688,4553.2,82305,Low,West,NV,Standard
ST-00237,Dollar Tree #237,2002-05-13,11873,8682.7,78903,Medium,Southwest,AR,Plus
ST-00238,Dollar Tree #238,2002-03-11,11262,1075.1,71057,High,West,NJ,Standard
ST-00239,Dollar Tree #239,2024-09-21,10815,2347.2,26912,Medium,West,NM,Standard
ST-00240,Dollar Tree #240,2003-09-05,8491,2143.0,52291,High,Southeast,NJ,Plus
ST-00241,Dollar Tree #241,2009-02-09,7608,7693.7,82199,Medium,Southeast,KY,Standard
ST-00242,Dollar Tree #242,2019-09-03,10117,7763.7,87569,Medium,Southeast,OH,Combo
ST-00243,Dollar Tree #243,2019-12-20,8765,10141.9,83874,Low,Northeast,FL,Standard
ST-00244,Dollar Tree #244,2020-10-09,11334,2687.5,84991,Medium,West,KY,Standard
ST-00245,Dollar Tree #245,2015-11-18,8372,7774.5,49596,Medium,Southeast,MS,Combo
ST-00246,Dollar Tree #246,2012-05-15,6597,8325.6,30719,Medium,Southwest,MO,Plus
ST-00247,Dollar Tree #247,2006-06-20,7176,3888.5,51853,High,Midwest,AZ,Standard
ST-00248,Dollar Tree #248,2024-06-17,10601,1453.0,41685,Medium,Northeast,NC,Plus
ST-00249,Dollar Tree #249,2007-03-04,6414,3624.5,60351,Medium,Southwest,GA,Standard
ST-00250,Dollar Tree #250,2010-10-24,8561,2440.0,30885,Medium,West,IN,Plus
ST-00251,Dollar Tree #251,2009-08-01,6737,11353.7,76249,Medium,Southeast,IL,Plus
ST-00252,Dollar Tree #252,2011-01-02,8304,6039.8,95755,High,Southwest,MI,Plus
ST-00253,Dollar Tree #253,2000-02-14,7097,10613.0,57943,Medium,Midwest,CA,Plus
ST-00254,Dollar Tree #254,2001-10-18,7594,4477.8,47827,Low,Southwest,WI,Plus
ST-00255,Dollar Tree #255,2024-09-09,12760,11871.3,99181,Medium,Northeast,PA,Standard
ST-00256,Dollar Tree #256,2012-06-26,8777,6782.4,57920,Low,Southeast,CO,Plus
ST-00257,Dollar Tree #257,2012-09-02,6371,659.2,53652,Medium,West,IN,Standard
ST-00258,Dollar Tree #258,2019-09-05,8686,11190.2,51750,Low,Southwest,CO,Combo
ST-00259,Dollar Tree #259,2009-10-11,10155,9973.8,79774,Medium,Mid-Atlantic,AL,Standard
ST-00260,Dollar Tree #260,2015-01-12,8713,8150.9,64596,Medium,Midwest,MS,Combo
ST-00261,Dollar Tree #261,2022-11-01,10889,5800.2,95929,Medium,West,GA,Combo
ST-00262,Dollar Tree #262,2001-10-16,7396,6385.9,91230,Medium,Southeast,AR,Combo
ST-00263,Dollar Tree #263,2007-01-19,13767,8466.1,35006,Low,Southwest,VA,Plus
ST-00264,Dollar Tree #264,2004-07-23,7670,5042.5,90147,Medium,Mid-Atlantic,CT,Standard
ST-00265,Dollar Tree #265,2022-03-17,7698,6818.5,96799,Medium,West,AZ,Standard
ST-00266,Dollar Tree #266,2005-08-18,8804,6646.0,98587,High,Mid-Atlantic,KY,Combo
ST-00267,Dollar Tree #267,2008-10-16,7575,11496.6,46569,Medium,Midwest,GA,Standard
ST-00268,Dollar Tree #268,2024-05-23,7698,8344.8,74094,Medium,Southwest,NJ,Plus
ST-00269,Dollar Tree #269,2023-05-10,6998,6967.0,81197,Medium,Southwest,AR,Standard
ST-00270,Dollar Tree #270,2024-03-10,6344,3594.0,20358,Medium,Southwest,KY,Standard
ST-00271,Dollar Tree #271,2023-08-07,7655,9969.8,45537,Medium,Mid-Atlantic,NC,Standard
ST-00272,Dollar Tree #272,2003-10-24,10807,3023.5,16653,High,West,GA,Combo
ST-00273,Dollar Tree #273,2007-01-04,9385,4097.5,71918,Low,Mid-Atlantic,IA,Standard
ST-00274,Dollar Tree #274,2000-09-06,9333,7904.1,72350,Medium,Mid-Atlantic,IL,Standard
ST-00275,Dollar Tree #275,2010-05-21,6484,10913.7,21725,High,West,GA,Plus
ST-00276,Dollar Tree #276,2023-12-28,13673,640.1,32946,Medium,Southeast,NM,Standard
ST-00277,Dollar Tree #277,2012-08-06,13672,9038.2,47941,Low,Northeast,MI,Plus
ST-00278,Dollar Tree #278,2019-02-11,8331,5561.3,94058,Medium,West,MO,Standard
ST-00279,Dollar Tree #279,2016-08-09,7579,9744.0,53343,Low,Mid-Atlantic,IN,Combo
ST-00280,Dollar Tree #280,2008-12-06,6115,8892.1,48669,Medium,Mid-Atlantic,IA,Standard
ST-00281,Dollar Tree #281,2005-10-28,11232,10785.1,66059,Medium,Midwest,FL,Plus
ST-00282,Dollar Tree #282,2021-02-06,7151,5834.0,42512,Low,Midwest,AZ,Standard
ST-00283,Dollar Tree #283,2014-05-11,8473,7073.0,85088,Low,Midwest,KY,Standard
ST-00284,Dollar Tree #284,2022-04-02,11470,1595.1,50213,Low,Southwest,OK,Plus
ST-00285,Dollar Tree #285,2022-05-23,6961,7736.8,48671,Medium,West,GA,Standard
ST-00286,Dollar Tree #286,2004-08-05,9727,9023.3,89395,Medium,Southwest,OR,Plus
ST-00287,Dollar Tree #287,2015-09-26,11440,9942.1,42435,High,West,KS,Standard
ST-00288,Dollar Tree #288,2016-08-17,11765,4469.1,83946,Low,Northeast,AR,Plus
ST-00289,Dollar Tree #289,2016-04-19,10396,1968.3,53007,Medium,Southwest,NY,Combo
ST-00290,Dollar Tree #290,2006-12-19,10004,1273.1,76895,Medium,Northeast,IN,Standard
ST-00291,Dollar Tree #291,2016-07-15,10619,881.3,70604,High,Midwest,CT,Standard
ST-00292,Dollar Tree #292,2012-05-27,6024,9000.5,85800,Low,Northeast,TN,Standard
ST-00293,Dollar Tree #293,2022-02-18,6493,11228.1,19046,Medium,Northeast,MI,Plus
ST-00294,Dollar Tree #294,2005-03-25,11255,11744.3,94656,Medium,Midwest,NV,Plus
ST-00295,Dollar Tree #295,2014-07-13,6657,8256.2,96742,Medium,Southeast,KY,Standard
ST-00296,Dollar Tree #296,2003-03-18,9219,6440.3,39188,Low,Northeast,MI,Plus
ST-00297,Dollar Tree #297,2021-12-18,9474,6476.8,40102,Low,Southwest,NJ,Standard
ST-00298,Dollar Tree #298,2008-04-24,12270,1531.6,96533,Medium,West,IA,Standard
ST-00299,Dollar Tree #299,2007-04-03,6826,7208.5,68515,Medium,Mid-Atlantic,OR,Standard
ST-00300,Dollar Tree #300,2007-12-02,9295,5379.8,80747,Low,Northeast,PA,Plus
ST-00301,Dollar Tree #301,2009-04-27,13507,8831.9,51799,Medium,West,IA,Combo
ST-00302,Dollar Tree #302,2010-04-10,13178,1890.5,96535,Medium,Southeast,TN,Standard
ST-00303,Dollar Tree #303,2008-01-18,13770,7181.7,32955,High,Mid-Atlantic,TN,Plus
ST-00304,Dollar Tree #304,2015-01-12,13713,7791.1,59958,Medium,Midwest,OR,Plus
ST-00305,Dollar Tree #305,2013-03-10,9083,2369.8,80507,Medium,Southeast,KS,Standard
ST-00306,Dollar Tree #306,2009-12-05,12600,5663.7,17552,Medium,Southwest,TN,Plus
ST-00307,Dollar Tree #307,2016-03-13,7989,3208.9,53288,High,Northeast,NM,Plus
ST-00308,Dollar Tree #308,2011-02-18,11935,9987.0,16755,Medium,Southwest,OK,Plus
ST-00309,Dollar Tree #309,2019-01-28,6596,2420.3,87015,High,Mid-Atlantic,SC,Standard
ST-00310,Dollar Tree #310,2015-04-28,13430,4129.0,12009,Low,Southeast,CT,Standard
ST-00311,Dollar Tree #311,2023-08-08,11698,7331.9,36805,Medium,Southeast,SC,Standard
ST-00312,Dollar Tree #312,2024-05-13,9819,6497.1,57088,Medium,Midwest,NJ,Plus
ST-00313,Dollar Tree #313,2015-08-04,12576,11779.6,71537,Medium,Southeast,NJ,Standard
ST-00314,Dollar Tree #314,2013-01-19,13078,2811.0,29126,Low,Midwest,SC,Plus
ST-00315,Dollar Tree #315,2018-12-14,8418,1998.5,53236,Low,Southwest,AL,Standard
ST-00316,Dollar Tree #316,2015-09-21,13728,8281.2,43728,Medium,Mid-Atlantic,KY,Combo
ST-00317,Dollar Tree #317,2015-08-06,12002,9580.7,32185,Low,Mid-Atlantic,SC,Plus
ST-00318,Dollar Tree #318,2005-09-21,13841,893.0,14433,Low,Mid-Atlantic,CA,Standard
ST-00319,Dollar Tree #319,2013-03-27,11166,2930.9,29795,Low,Southeast,WI,Plus
ST-00320,Dollar Tree #320,2011-01-20,11224,8067.7,90808,Medium,Mid-Atlantic,MO,Standard
ST-00321,Dollar Tree #321,2000-09-18,9369,339.8,79391,High,Midwest,SC,Standard
ST-00322,Dollar Tree #322,2000-09-27,11716,8153.6,33496,Low,Northeast,WI,Standard
ST-00323,Dollar Tree #323,2007-04-20,10312,3178.5,56457,Medium,Southwest,FL,Standard
ST-00324,Dollar Tree #324,2012-08-19,7992,11884.7,39603,Medium,Mid-Atlantic,AR,Standard
ST-00325,Dollar Tree #325,2020-11-25,6259,1303.3,59710,Medium,West,MO,Standard
ST-00326,Dollar Tree #326,2020-01-23,7403,1175.7,66873,High,Midwest,AL,Standard
ST-00327,Dollar Tree #327,2016-01-08,7731,10835.0,84289,Medium,Midwest,CA,Standard
ST-00328,Dollar Tree #328,2021-05-18,10616,7965.7,33508,Medium,Northeast,IL,Plus
ST-00329,Dollar Tree #329,2004-12-27,9262,11160.7,49226,Low,West,GA,Plus
ST-00330,Dollar Tree #330,2012-11-18,8717,4729.4,28343,High,Mid-Atlantic,FL,Plus
ST-00331,Dollar Tree #331,2023-06-02,6800,5357.6,19963,Medium,West,IA,Plus
ST-00332,Dollar Tree #332,2019-07-25,8673,549.6,45825,Medium,Southwest,GA,Standard
ST-00333,Dollar Tree #333,2017-07-14,7521,8220.4,96595,Medium,Northeast,IA,Plus
ST-00334,Dollar Tree #334,2009-04-23,6602,1168.0,30214,Medium,Mid-Atlantic,MS,Combo
ST-00335,Dollar Tree #335,2004-12-13,8594,4456.3,21995,Low,Midwest,IN,Standard
ST-00336,Dollar Tree #336,2024-05-04,7085,1230.1,66489,Medium,West,SC,Plus
ST-00337,Dollar Tree #337,2013-02-01,6734,4376.2,22198,Medium,West,MS,Standard
ST-00338,Dollar Tree #338,2012-01-10,9389,4776.0,21101,High,West,NV,Standard
ST-00339,Dollar Tree #339,2018-09-06,11614,4692.6,28198,Medium,Midwest,NC,Plus
ST-00340,Dollar Tree #340,2004-02-06,9560,3456.4,49289,Medium,Northeast,NJ,Standard
ST-00341,Dollar Tree #341,2007-12-21,10061,7206.9,35630,Medium,Northeast,PA,Standard
ST-00342,Dollar Tree #342,2000-07-11,12894,7518.3,53193,Medium,Midwest,TN,Combo
ST-00343,Dollar Tree #343,2019-03-10,8626,7317.9,36326,Medium,Midwest,OH,Plus
ST-00344,Dollar Tree #344,2010-05-24,11693,7668.2,85481,Low,Midwest,AZ,Standard
ST-00345,Dollar Tree #345,2012-06-04,13635,6853.4,87624,Medium,Southeast,OK,Plus
ST-00346,Dollar Tree #346,2000-12-15,13724,8558.7,67469,Medium,Mid-Atlantic,FL,Plus
ST-00347,Dollar Tree #347,2021-08-05,11188,3773.4,43119,High,Southeast,OR,Plus
ST-00348,Dollar Tree #348,2012-02-15,10898,5855.0,62534,Medium,West,NM,Combo
ST-00349,Dollar Tree #349,2013-09-02,12477,11627.5,80373,Medium,Mid-Atlantic,NM,Standard
ST-00350,Dollar Tree #350,2003-04-22,11445,4389.1,94803,Medium,Northeast,AL,Combo
ST-00351,Dollar Tree #351,2021-11-13,13920,9081.7,66420,Low,Northeast,NY,Standard
ST-00352,Dollar Tree #352,2007-09-24,10249,6784.3,85397,Low,Southwest,NJ,Plus
ST-00353,Dollar Tree #353,2014-11-19,11656,6105.5,55215,Low,Southwest,NY,Standard
ST-00354,Dollar Tree #354,2013-02-04,12810,11300.0,28569,Medium,Midwest,VA,Plus
ST-00355,Dollar Tree #355,2006-09-16,8853,5818.7,67431,High,Mid-Atlantic,IN,Standard
ST-00356,Dollar Tree #356,2002-05-02,12637,8587.2,12960,Medium,Mid-Atlantic,NY,Combo
ST-00357,Dollar Tree #357,2005-12-08,10227,2258.5,30989,Medium,West,TN,Plus
ST-00358,Dollar Tree #358,2007-07-21,7511,2399.4,96154,Medium,Southwest,TX,Combo
ST-00359,Dollar Tree #359,2019-04-15,10851,5268.7,10583,High,Southeast,IL,Standard
ST-00360,Dollar Tree #360,2024-12-26,12520,938.3,23336,Medium,Southeast,NJ,Standard
ST-00361,Dollar Tree #361,2006-08-04,8149,8114.3,74157,Medium,Mid-Atlantic,VA,Plus
ST-00362,Dollar Tree #362,2012-10-13,10808,1547.9,56135,Medium,West,OH,Combo
ST-00363,Dollar Tree #363,2022-05-20,10834,1200.1,27556,Medium,Northeast,GA,Standard
ST-00364,Dollar Tree #364,2003-03-12,11680,1868.0,60916,Medium,West,PA,Plus
ST-00365,Dollar Tree #365,2012-07-06,9986,7698.9,94575,Low,West,OH,Plus
ST-00366,Dollar Tree #366,2009-03-06,8577,10135.4,91187,Low,Midwest,TX,Plus
ST-00367,Dollar Tree #367,2004-04-27,9145,11573.2,76248,High,Southwest,TN,Combo
ST-00368,Dollar Tree #368,2015-07-23,12880,5437.5,31922,Low,West,TX,Standard
ST-00369,Dollar Tree #369,2009-01-09,7841,6543.8,32047,Medium,West,CT,Plus
ST-00370,Dollar Tree #370,2017-09-04,10691,1547.6,81186,Medium,West,AR,Standard
ST-00371,Dollar Tree #371,2024-12-15,10475,2778.8,65725,Low,Mid-Atlantic,AR,Combo
ST-00372,Dollar Tree #372,2024-04-10,13166,11991.9,68947,Medium,Midwest,KS,Standard
ST-00373,Dollar Tree #373,2014-02-25,12650,2996.0,87060,High,Midwest,KS,Combo
ST-00374,Dollar Tree #374,2019-11-14,7359,7470.6,37082,Low,Northeast,AL,Standard
ST-00375,Dollar Tree #375,2017-05-20,10413,2186.9,48356,Medium,West,NC,Plus
ST-00376,Dollar Tree #376,2021-02-05,13887,9051.1,63948,Low,Midwest,KS,Combo
ST-00377,Dollar Tree #377,2004-12-28,7087,3146.2,52217,Low,Mid-Atlantic,AZ,Plus
ST-00378,Dollar Tree #378,2004-10-21,8201,7608.2,59174,Medium,Northeast,KY,Standard
ST-00379,Dollar Tree #379,2012-09-24,8279,8397.5,58374,Medium,Southwest,VA,Plus
ST-00380,Dollar Tree #380,2000-12-03,11987,11671.4,93209,High,Mid-Atlantic,NJ,Standard
ST-00381,Dollar Tree #381,2017-07-07,13930,5269.8,37767,Medium,Midwest,VA,Standard
ST-00382,Dollar Tree #382,2010-09-19,7069,6880.5,73614,Medium,Mid-Atlantic,IA,Standard
ST-00383,Dollar Tree #383,2001-02-21,12421,10073.1,12134,Low,Southeast,IN,Plus
ST-00384,Dollar Tree #384,2000-07-07,11640,10931.0,95196,Medium,Southeast,KS,Standard
ST-00385,Dollar Tree #385,2002-11-12,8051,1172.6,97098,High,Southeast,CA,Plus
ST-00386,Dollar Tree #386,2020-05-24,11729,9111.7,66260,High,Northeast,OR,Standard
ST-00387,Dollar Tree #387,2000-04-16,6638,1765.9,39647,Medium,Mid-Atlantic,IN,Standard
ST-00388,Dollar Tree #388,2000-12-11,12693,1623.0,65353,High,Southeast,MO,Standard
ST-00389,Dollar Tree #389,2007-07-03,11986,9710.3,23526,Medium,Midwest,NV,Standard
ST-00390,Dollar Tree #390,2004-07-25,12663,9087.3,27451,High,Mid-Atlantic,PA,Standard
ST-00391,Dollar Tree #391,2016-10-01,10999,7870.2,67684,Medium,Mid-Atlantic,IL,Combo
ST-00392,Dollar Tree #392,2023-03-14,11046,8301.5,38474,Low,Northeast,PA,Standard
ST-00393,Dollar Tree #393,2018-12-13,8879,11566.3,51222,Low,Southeast,NC,Combo
ST-00394,Dollar Tree #394,2002-04-18,10923,7280.1,89638,Medium,Mid-Atlantic,TX,Combo
ST-00395,Dollar Tree #395,2009-04-17,10971,6212.4,61347,Medium,Mid-Atlantic,CA,Standard
