date,station_id,city,product_family,shell_price_inr_per_liter,comp_min_price_inr_per_liter_within_3km,price_gap_inr_per_liter,liters_sold,revenue_inr,gross_margin_inr,downtime_minutes,stockout_flag,promo_active,competitors_within_3km,weather_heat_index,rainfall_mm,holiday_flag,footfall_estimate,cstore_transactions,cstore_revenue_inr,loyalty_signups,ev_charger_sessions
29-09-2025,DEL-006,Delhi,CNG,96.98,96.3,0.68,5091,493725.18,54627.68,122,0,1,5,33,27.29434069,0,549,228,44897.68,10,10
28-09-2025,DEL-006,Delhi,Petrol,108.52,108.32,0.2,8306,901367.12,62181,101,0,0,3,43,5.486227444,0,685,573,41292.04,26,7
28-09-2025,DEL-006,Delhi,Diesel,99.47,98.27,1.2,14019,1394469.93,85331.54,114,0,1,5,33,17.61381523,0,630,125,7185.04,26,9
28-09-2025,DEL-006,Delhi,CNG,105.45,104.04,1.41,10705,1128842.25,87034.91,5,0,1,5,44,8.267687042,0,698,273,20823.07,17,12
27-09-2025,DEL-006,Delhi,Petrol,101.61,100.52,1.09,8114,824463.54,72419.82,14,1,1,4,30,10.84860942,0,580,500,76041.22,26,8
27-09-2025,DEL-006,Delhi,Diesel,103.74,102.48,1.26,6613,686032.62,35940.63,120,0,1,2,32,10.59994309,0,906,524,96366.72,27,6
27-09-2025,DEL-006,Delhi,CNG,107.97,106.54,1.43,5455,588976.35,49706.37,12,0,1,5,41,10.98001643,0,259,485,41592.56,17,0
26-09-2025,DEL-006,Delhi,Petrol,104.6,104.1,0.5,10686,1117755.6,77110.17,27,0,1,2,34,27.68747231,0,681,188,15360.54,28,5
26-09-2025,DEL-006,Delhi,Diesel,97.21,95.76,1.45,12446,1209875.66,92891,77,0,1,5,33,16.90536252,0,457,362,37887.18,25,8
26-09-2025,DEL-006,Delhi,CNG,96.47,95.45,1.02,9301,897267.47,72562.32,117,0,1,2,43,0.61879896,0,563,533,78329.12,15,7
25-09-2025,DEL-006,Delhi,Petrol,102.42,102.36,0.06,12548,1285166.16,146588.53,7,0,1,3,39,26.21261376,0,575,520,84639.11,28,14
25-09-2025,DEL-006,Delhi,Diesel,101.12,100.5,0.62,9361,946584.32,62120.63,36,0,0,4,33,23.76766465,0,862,239,42421.95,25,4
25-09-2025,DEL-006,Delhi,CNG,95.63,94.87,0.76,6564,627715.32,34147.94,139,0,1,4,34,9.070961772,0,763,365,63958.23,27,10
24-09-2025,DEL-006,Delhi,Petrol,104.26,102.91,1.35,5998,625351.48,39754.44,15,0,1,2,34,1.970026993,0,418,459,83462.43,10,14
24-09-2025,DEL-006,Delhi,Diesel,101.8,101.12,0.68,7785,792513,46011.59,85,1,1,4,38,15.94610391,0,289,574,79090.39,17,10
24-09-2025,DEL-006,Delhi,CNG,102.72,101.36,1.36,6756,693976.32,37701.16,15,0,1,2,41,25.6447144,0,771,518,94811.59,15,5
23-09-2025,DEL-006,Delhi,Petrol,105.97,105.5,0.47,8268,876159.96,67384.83,146,0,0,2,42,24.31765582,0,711,147,15547.33,21,4
23-09-2025,DEL-006,Delhi,Diesel,97.18,96.33,0.85,5623,546443.14,41130.57,172,0,1,4,40,29.77581541,0,522,124,11982.46,26,12
23-09-2025,DEL-006,Delhi,CNG,108.27,107.98,0.29,7552,817655.04,97556.14,6,0,1,3,33,26.29335737,0,317,316,23332.12,9,11
22-09-2025,DEL-006,Delhi,Petrol,106.26,105.6,0.66,9469,1006175.94,111154.29,23,1,0,2,40,25.27282326,0,828,157,24026.73,11,6
22-09-2025,DEL-006,Delhi,Diesel,106.07,105.56,0.51,13498,1431732.86,169852.31,37,1,1,3,41,16.25613096,0,566,422,25955.06,26,12
22-09-2025,DEL-006,Delhi,CNG,96.64,95.61,1.03,7024,678799.36,65666.26,24,0,1,3,35,13.97865593,1,605,203,30312.94,19,0
21-09-2025,DEL-006,Delhi,Petrol,107.57,106.75,0.82,14797,1591713.29,167680.84,117,0,1,2,30,25.20988838,0,822,392,20176.27,24,14
21-09-2025,DEL-006,Delhi,Diesel,99.37,98.65,0.72,7469,742194.53,85529.42,113,0,1,4,33,13.25167474,0,470,573,31400.1,10,1
21-09-2025,DEL-006,Delhi,CNG,107.57,107.4,0.17,12589,1354198.73,118891.12,18,1,1,2,34,7.223979298,0,966,399,61291.79,24,0
20-09-2025,DEL-006,Delhi,Petrol,101.95,101.5,0.45,13811,1408031.45,128277.51,73,0,0,5,38,21.2316498,0,602,131,8063.15,7,0
20-09-2025,DEL-006,Delhi,Diesel,98.5,97.98,0.52,14382,1416627,150974,10,0,1,5,41,20.59237031,0,218,552,52350.51,12,1
20-09-2025,DEL-006,Delhi,CNG,102.73,102.5,0.23,6463,663943.99,72438.18,61,0,1,2,35,17.9011192,0,853,204,18422.42,8,13
19-09-2025,DEL-006,Delhi,Petrol,106.62,106.07,0.55,9847,1049887.14,69296.65,93,0,1,3,37,12.48659042,0,389,531,79902.96,14,10
19-09-2025,DEL-006,Delhi,Diesel,102.62,101.22,1.4,11665,1197062.3,122071.39,110,0,1,4,43,7.773603128,0,688,287,16758.56,14,2
19-09-2025,DEL-006,Delhi,CNG,100.59,100.01,0.58,5567,559984.53,50698.34,59,0,1,3,44,12.24880181,0,846,350,65809.43,6,0
18-09-2025,DEL-006,Delhi,Petrol,99.79,99.14,0.65,13388,1335988.52,159620.79,4,0,1,3,30,10.27553665,0,697,277,17032.2,21,7
18-09-2025,DEL-006,Delhi,Diesel,103.59,102.25,1.34,8454,875749.86,55458.45,112,0,1,3,37,10.07380013,0,587,415,55109.93,14,14
18-09-2025,DEL-006,Delhi,CNG,100.39,99.15,1.24,6943,697007.77,46742.43,34,0,1,4,31,24.57375305,0,745,476,33456.28,10,6
17-09-2025,DEL-006,Delhi,Petrol,109.54,109.46,0.08,13725,1503436.5,165005.63,87,0,1,5,40,9.012605623,0,237,598,117921.68,5,14
17-09-2025,DEL-006,Delhi,Diesel,103.44,103.43,0.01,13586,1405335.84,105098.5,160,0,1,5,40,3.198392589,0,583,399,77909.63,8,11
17-09-2025,DEL-006,Delhi,CNG,105.8,104.82,0.98,9971,1054931.8,59777.39,15,0,1,3,38,3.572202779,0,601,579,91996.36,14,1
16-09-2025,DEL-006,Delhi,Petrol,96.91,95.57,1.34,13623,1320204.93,132069.02,88,0,1,4,39,18.68400415,0,744,280,33114.46,27,4
16-09-2025,DEL-006,Delhi,Diesel,107.15,106.59,0.56,11661,1249476.15,127225.4,38,0,1,5,41,26.20425761,0,879,441,23306.78,28,6
16-09-2025,DEL-006,Delhi,CNG,104.59,104.44,0.15,7977,834314.43,42414.34,24,0,1,3,43,23.445832,0,621,569,51657.01,6,8
15-09-2025,DEL-006,Delhi,Petrol,104.73,103.53,1.2,6963,729234.99,86458.58,137,0,1,5,33,13.20250334,0,247,400,42600.51,5,5
15-09-2025,DEL-006,Delhi,Diesel,105.22,104.6,0.62,9313,979913.86,90592.89,158,0,1,5,30,27.85428395,0,833,336,41726.07,27,2
15-09-2025,DEL-006,Delhi,CNG,100.64,100.18,0.46,8468,852219.52,45573.98,52,0,1,3,33,1.957852112,0,826,279,34508.17,25,4
14-09-2025,DEL-006,Delhi,Petrol,99.31,98.32,0.99,7832,777795.92,83889.22,12,0,1,4,39,15.0977425,0,664,307,41688.62,18,7
14-09-2025,DEL-006,Delhi,Diesel,99.91,98.82,1.09,14975,1496152.25,137902.03,82,0,0,4,32,28.98348967,0,736,319,26535.31,20,0
14-09-2025,DEL-006,Delhi,CNG,100.07,100,0.07,8160,816571.2,60526.74,177,0,0,2,38,17.59403316,0,381,358,65038.89,18,7
13-09-2025,DEL-006,Delhi,Petrol,96.14,95.84,0.3,9106,875450.84,70951,153,0,0,5,42,9.916824573,0,913,367,36762.5,7,11
13-09-2025,DEL-006,Delhi,Diesel,96.74,95.47,1.27,10780,1042857.2,55882.14,94,1,1,4,36,15.63812851,0,676,393,62404.74,11,5
13-09-2025,DEL-006,Delhi,CNG,96.69,95.87,0.82,12675,1225545.75,115954.76,57,0,1,2,36,1.804526512,1,457,399,38577.6,27,6
12-09-2025,DEL-006,Delhi,Petrol,99.2,97.94,1.26,13471,1336323.2,134282.96,116,0,1,4,35,25.67518876,0,591,113,8924.47,25,13
12-09-2025,DEL-006,Delhi,Diesel,95.17,94.37,0.8,12948,1232261.16,93369.54,82,0,1,4,31,10.25318601,0,224,378,61752.48,5,10
12-09-2025,DEL-006,Delhi,CNG,102.29,101.36,0.93,10698,1094298.42,58594.61,177,0,1,4,33,13.68840331,0,991,284,19763.95,29,6
11-09-2025,DEL-006,Delhi,Petrol,104.68,103.47,1.21,6343,663985.24,34675.42,114,0,1,3,31,14.7389265,0,833,424,51403.79,5,4
11-09-2025,DEL-006,Delhi,Diesel,108.76,108.17,0.59,8357,908907.32,45730.37,82,0,1,5,31,13.13905518,0,548,224,27759.7,7,11
11-09-2025,DEL-006,Delhi,CNG,106.6,106.48,0.12,6204,661346.4,46189.23,131,0,0,3,41,1.071042866,0,679,217,18808.37,13,1
10-09-2025,DEL-006,Delhi,Petrol,95.69,94.35,1.34,7234,692221.46,40439.72,163,0,1,4,41,5.697950016,0,777,198,14464.7,17,8
10-09-2025,DEL-006,Delhi,Diesel,103.02,102.23,0.79,12114,1247984.28,145290.55,45,0,1,4,42,2.436858847,0,446,580,88181.06,25,0
10-09-2025,DEL-006,Delhi,CNG,96.71,95.63,1.08,13650,1320091.5,133350.94,80,0,0,4,38,22.58288523,0,893,234,33571.33,12,14
09-09-2025,DEL-006,Delhi,Petrol,99.61,99.04,0.57,14475,1441854.75,157239.55,86,0,1,4,44,23.29747383,1,477,446,30532.06,13,0
09-09-2025,DEL-006,Delhi,Diesel,96.86,96.12,0.74,11880,1150696.8,75839.4,5,1,1,5,41,6.24325137,0,674,492,79913.36,18,4
09-09-2025,DEL-006,Delhi,CNG,99.24,99.21,0.03,10632,1055119.68,53571.85,86,1,1,4,34,21.76867434,0,446,403,42619.6,10,3
08-09-2025,DEL-006,Delhi,Petrol,105.01,104.57,0.44,11280,1184512.8,85887.22,65,1,1,2,44,24.29963625,0,727,178,21652.28,10,3
08-09-2025,DEL-006,Delhi,Diesel,106.52,105.77,0.75,11743,1250864.36,85400.04,132,0,1,5,32,18.63580733,0,334,527,29461.56,22,13
08-09-2025,DEL-006,Delhi,CNG,109.58,109.33,0.25,5780,633372.4,35884.71,43,0,0,5,41,2.585189989,0,972,245,24142.78,9,6
07-09-2025,DEL-006,Delhi,Petrol,98.87,97.48,1.39,10171,1005606.77,116958.73,45,0,1,2,41,8.789907207,0,565,471,73463.21,21,0
07-09-2025,DEL-006,Delhi,Diesel,103.51,103.25,0.26,9060,937800.6,106136.68,14,0,1,2,31,14.10359298,1,646,217,34946.26,23,12
07-09-2025,DEL-006,Delhi,CNG,102.63,101.8,0.83,5378,551944.14,64995.14,12,0,0,5,38,21.00192517,0,211,189,21018.02,20,9
06-09-2025,DEL-006,Delhi,Petrol,98.56,97.39,1.17,9735,959481.6,61794.39,105,0,1,5,41,19.93076075,0,936,414,76573.92,21,12
06-09-2025,DEL-006,Delhi,Diesel,106.12,105.88,0.24,12618,1339022.16,109870.95,119,0,1,3,32,27.59523072,0,478,402,27754.63,29,12
06-09-2025,DEL-006,Delhi,CNG,96.55,95.78,0.77,7978,770275.9,46244.05,17,0,1,5,33,1.41685919,0,262,393,22116.94,23,7
05-09-2025,DEL-006,Delhi,Petrol,98.35,96.94,1.41,10626,1045067.1,109353.43,114,0,1,4,36,19.09933578,0,826,267,23741.96,19,2
05-09-2025,DEL-006,Delhi,Diesel,105.17,104.85,0.32,11466,1205879.22,89351.8,149,1,0,3,38,2.457160177,0,532,443,65305.18,25,14
05-09-2025,DEL-006,Delhi,CNG,98.71,97.64,1.07,6991,690081.61,48202.62,112,0,1,4,41,8.856899321,0,429,483,66136.55,28,6
04-09-2025,DEL-006,Delhi,Petrol,106.22,104.99,1.23,14296,1518521.12,180709.68,34,0,1,2,43,0.930853273,0,450,249,22305.35,8,1
04-09-2025,DEL-006,Delhi,Diesel,101.31,100.33,0.98,13083,1325438.73,118447.29,129,0,1,3,39,17.53495439,0,676,202,38989.97,26,12
04-09-2025,DEL-006,Delhi,CNG,109.27,107.93,1.34,5510,602077.7,59112.92,133,0,1,5,41,10.77597887,0,221,319,36367.83,11,1
03-09-2025,DEL-006,Delhi,Petrol,97.08,96.57,0.51,5984,580926.72,53573.81,19,0,1,3,37,27.05794377,0,772,137,20845.32,28,7
03-09-2025,DEL-006,Delhi,Diesel,104.09,103.02,1.07,10700,1113763,82890.85,41,0,1,3,41,17.7115612,0,525,206,17021.71,11,6
03-09-2025,DEL-006,Delhi,CNG,99.56,98.66,0.9,14469,1440533.64,107468.51,81,0,1,3,33,6.989909642,0,759,362,18402.45,8,11
02-09-2025,DEL-006,Delhi,Petrol,105.44,104.01,1.43,7602,801554.88,49765.38,92,0,1,5,35,4.874119098,0,820,560,42983.5,22,4
02-09-2025,DEL-006,Delhi,Diesel,106.4,105.14,1.26,8613,916423.2,81935.42,0,0,1,2,31,10.98043059,0,560,118,11322.34,24,8
02-09-2025,DEL-006,Delhi,CNG,97.99,97.09,0.9,6347,621942.53,31160.27,157,0,1,3,41,3.414919722,0,613,539,82047.25,5,2
01-09-2025,DEL-006,Delhi,Petrol,96.85,96.19,0.66,13116,1270284.6,141779.07,93,0,0,5,38,17.09586299,0,635,110,10852.81,26,12
01-09-2025,DEL-006,Delhi,Diesel,109.43,109.02,0.41,5496,601427.28,63725.85,117,0,0,5,38,24.32582909,0,567,245,38044.8,11,2
01-09-2025,DEL-006,Delhi,CNG,97.78,96.34,1.44,7173,701375.94,53873.22,62,0,0,4,37,20.42059602,0,720,324,59233.47,15,10
30-09-2025,DEL-007,Delhi,Petrol,100.94,99.84,1.1,12498,1261548.12,139125.55,3,0,1,2,30,1.306850128,0,680,480,50214.83,22,13
30-09-2025,DEL-007,Delhi,Diesel,103.8,103.57,0.23,7696,798844.8,88837.3,48,0,1,3,41,3.326745697,0,849,467,31104.23,29,14
30-09-2025,DEL-007,Delhi,CNG,101.7,101.21,0.49,7312,743630.4,77785.31,91,0,1,4,35,25.43514658,0,963,561,70662.28,10,11
29-09-2025,DEL-007,Delhi,Petrol,109.59,108.63,0.96,12546,1374916.14,89013.27,39,0,1,5,33,24.43000162,0,425,249,27676.57,11,14
29-09-2025,DEL-007,Delhi,Diesel,99.64,98.5,1.14,14899,1484536.36,141062.18,28,0,1,4,35,12.22149977,0,900,540,85554.91,23,10
29-09-2025,DEL-007,Delhi,CNG,108.25,107.58,0.67,8286,896959.5,54417.49,148,0,0,4,41,18.27176749,0,534,188,29906.48,12,2
28-09-2025,DEL-007,Delhi,Petrol,108.81,107.93,0.88,7592,826085.52,46277.54,11,0,1,3,44,28.95724527,0,505,497,34263.87,16,9
28-09-2025,DEL-007,Delhi,Diesel,105.96,104.71,1.25,6685,708342.6,58957.08,1,0,1,5,36,16.59929137,0,981,398,43894.92,10,6
28-09-2025,DEL-007,Delhi,CNG,103.76,103.27,0.49,5242,543909.92,38968.25,99,0,0,2,37,7.896930152,0,718,288,36035.91,8,10
27-09-2025,DEL-007,Delhi,Petrol,109.1,108.85,0.25,5069,553027.9,40805.12,75,0,1,4,41,26.47479382,0,486,205,40830.19,10,7
27-09-2025,DEL-007,Delhi,Diesel,96.4,96.15,0.25,14525,1400210,95003.5,114,0,1,3,42,21.07774296,0,776,396,47532.92,24,1
27-09-2025,DEL-007,Delhi,CNG,103.04,102.99,0.05,11562,1191348.48,74536.83,78,0,1,2,32,21.09701568,1,610,387,34420.52,18,1
26-09-2025,DEL-007,Delhi,Petrol,99.31,98.82,0.49,8623,856350.13,44037.78,115,0,0,4,39,25.66888848,0,566,476,59758.58,10,10
26-09-2025,DEL-007,Delhi,Diesel,97.9,96.86,1.04,7230,707817,61094.26,157,0,1,5,34,24.07715716,0,877,450,58782.56,23,11
26-09-2025,DEL-007,Delhi,CNG,97.24,96.61,0.63,5728,556990.72,41511.75,126,0,0,5,40,26.83474635,0,501,225,36388.98,16,8
25-09-2025,DEL-007,Delhi,Petrol,107.88,107.88,0,14033,1513880.04,180919.86,175,0,1,4,30,3.738137089,0,433,399,57727.93,5,6
25-09-2025,DEL-007,Delhi,Diesel,103.31,102.92,0.39,9339,964812.09,48800.71,66,0,1,2,34,26.92383842,0,569,325,46012.33,16,0
25-09-2025,DEL-007,Delhi,CNG,96.45,95.25,1.2,9891,953986.95,47811.12,169,0,1,3,43,23.7606418,0,609,267,40350.08,23,9
24-09-2025,DEL-007,Delhi,Petrol,107.25,106.35,0.9,8915,956133.75,77512.34,172,0,0,5,31,11.62031219,0,344,115,21230.54,6,3
24-09-2025,DEL-007,Delhi,Diesel,104.55,103.23,1.32,11480,1200234,62390.33,41,0,1,4,41,21.42078644,0,673,572,102525.75,21,7
24-09-2025,DEL-007,Delhi,CNG,99.52,98.78,0.74,13166,1310280.32,140952.71,59,0,1,4,32,25.95736712,0,910,554,69693.71,18,6
23-09-2025,DEL-007,Delhi,Petrol,98.58,97.52,1.06,8027,791301.66,58613,72,0,1,3,37,12.51119877,1,900,426,65749.18,27,2
23-09-2025,DEL-007,Delhi,Diesel,108.21,107.71,0.5,10375,1122678.75,80150.85,76,1,0,3,41,27.71509287,0,443,553,71576.85,29,1
23-09-2025,DEL-007,Delhi,CNG,106.84,106.38,0.46,12701,1356974.84,160565.34,112,0,1,5,40,27.86537928,0,819,301,55987.1,21,14
22-09-2025,DEL-007,Delhi,Petrol,98.06,97.49,0.57,14603,1431970.18,156231.11,60,0,1,4,36,28.59275619,0,671,368,64271.41,9,6
22-09-2025,DEL-007,Delhi,Diesel,98.74,98.01,0.73,13096,1293099.04,101636.88,24,0,0,5,41,14.39497208,0,774,598,88484.65,25,12
22-09-2025,DEL-007,Delhi,CNG,96,95.41,0.59,9953,955488,57964.96,162,0,1,4,35,16.39420984,0,530,313,61707.7,15,9
21-09-2025,DEL-007,Delhi,Petrol,97.83,96.68,1.15,6837,668863.71,37510.27,132,0,1,4,44,19.85106278,0,651,152,22739.69,27,5
21-09-2025,DEL-007,Delhi,Diesel,99.7,99.51,0.19,11670,1163499,84587.29,136,0,1,5,36,0.404918127,0,917,285,18731.32,24,14
21-09-2025,DEL-007,Delhi,CNG,109.75,108.86,0.89,5685,623928.75,68223.86,159,0,0,2,36,8.774359251,0,927,134,22817.56,24,13
20-09-2025,DEL-007,Delhi,Petrol,105.62,104.36,1.26,9143,965683.66,54085.06,88,1,1,3,32,27.28666607,0,847,595,86342.54,22,8
20-09-2025,DEL-007,Delhi,Diesel,100.6,99.96,0.64,6024,606014.4,72367.92,25,0,1,5,34,28.98748883,0,327,175,16657.51,23,2
20-09-2025,DEL-007,Delhi,CNG,104.96,103.67,1.29,12750,1338240,107679.87,91,0,1,4,42,22.06453217,0,554,146,17287.85,20,14
19-09-2025,DEL-007,Delhi,Petrol,103.75,103.49,0.26,7480,776050,52999.78,67,0,1,4,36,1.448430606,0,545,106,16805,17,3
19-09-2025,DEL-007,Delhi,Diesel,100.54,99.92,0.62,13571,1364428.34,139007.26,179,0,1,5,43,17.53967291,0,664,562,42750.01,26,4
19-09-2025,DEL-007,Delhi,CNG,95.25,93.92,1.33,13093,1247108.25,131832.44,15,0,1,4,33,22.41203203,0,720,596,118181.76,9,5
18-09-2025,DEL-007,Delhi,Petrol,107.65,107.12,0.53,8039,865398.35,49920.42,122,0,1,5,38,20.97197738,0,724,539,31847.09,23,1
18-09-2025,DEL-007,Delhi,Diesel,102.37,101.82,0.55,8166,835953.42,64710.58,57,0,1,5,31,1.01619968,0,721,420,35092,19,7
18-09-2025,DEL-007,Delhi,CNG,109.71,109.39,0.32,9765,1071318.15,121914.41,132,0,1,3,40,20.4580135,0,319,260,23911.72,22,10
17-09-2025,DEL-007,Delhi,Petrol,101.81,101.25,0.56,13585,1383088.85,153168.82,56,0,1,2,32,13.89862347,0,419,331,21078.79,11,13
17-09-2025,DEL-007,Delhi,Diesel,100.83,100.37,0.46,14179,1429668.57,169504.95,128,0,1,5,41,16.4715882,0,224,274,14669.74,9,4
17-09-2025,DEL-007,Delhi,CNG,97.73,97.35,0.38,13260,1295899.8,71195.51,96,0,1,3,44,1.312621829,0,661,442,25859.55,12,7
16-09-2025,DEL-007,Delhi,Petrol,109.27,108.92,0.35,5927,647643.29,34875.9,48,0,1,3,30,13.17991508,1,930,585,94146.07,23,9
16-09-2025,DEL-007,Delhi,Diesel,103.52,103.39,0.13,11356,1175573.12,102794.51,103,0,0,5,37,24.14476091,0,425,466,44376.28,22,3
16-09-2025,DEL-007,Delhi,CNG,101.41,100.44,0.97,12578,1275534.98,93385.27,26,1,1,3,32,9.799015808,0,929,155,15986.37,11,7
15-09-2025,DEL-007,Delhi,Petrol,97,96.99,0.01,14692,1425124,146767.43,8,0,1,5,36,12.36337041,0,441,415,66007.7,11,11
15-09-2025,DEL-007,Delhi,Diesel,97.43,96.46,0.97,12179,1186599.97,82298.95,160,0,1,4,33,27.58863903,0,539,182,9695.1,7,7
15-09-2025,DEL-007,Delhi,CNG,95.86,95.38,0.48,10760,1031453.6,87754.29,29,0,1,4,38,21.97732138,0,536,130,23518.24,22,5
14-09-2025,DEL-007,Delhi,Petrol,96.43,96.05,0.38,8300,800369,45296.14,85,0,1,5,31,6.601197716,0,598,513,40470.39,29,5
14-09-2025,DEL-007,Delhi,Diesel,95.92,94.42,1.5,6639,636812.88,71017.27,66,0,1,2,44,9.871838549,0,748,312,29218.31,29,2
14-09-2025,DEL-007,Delhi,CNG,100.26,100.13,0.13,14589,1462693.14,173932.64,166,0,1,3,32,21.26852773,0,914,217,35031.68,7,3
13-09-2025,DEL-007,Delhi,Petrol,104,102.89,1.11,10755,1118520,74897.61,140,0,1,4,38,21.63131026,0,747,229,21551.34,8,13
13-09-2025,DEL-007,Delhi,Diesel,101.88,100.53,1.35,7233,736898.04,49680.35,43,0,1,3,42,21.82624242,0,846,515,69418.41,7,3
13-09-2025,DEL-007,Delhi,CNG,96.59,95.19,1.4,9590,926298.1,75306,128,0,1,3,31,22.17530996,0,337,466,82426.48,14,10
12-09-2025,DEL-007,Delhi,Petrol,97.58,96.72,0.86,6569,641003.02,61734.51,154,0,1,2,39,1.767075456,0,416,326,57761.55,22,5
12-09-2025,DEL-007,Delhi,Diesel,109.36,108.08,1.28,12035,1316147.6,147409.72,177,0,1,3,32,9.680503615,0,630,314,35043.41,7,12
12-09-2025,DEL-007,Delhi,CNG,105.43,105.42,0.01,13327,1405065.61,95120.94,112,0,1,3,42,6.731172934,0,542,536,44813.81,6,7
11-09-2025,DEL-007,Delhi,Petrol,101.01,99.86,1.15,12369,1249392.69,92278.41,105,0,1,2,40,21.12171327,1,623,311,22351.22,27,3
11-09-2025,DEL-007,Delhi,Diesel,100.13,99.95,0.18,13892,1391005.96,108466.91,154,1,1,5,43,28.06563856,0,528,477,54013.78,15,11
11-09-2025,DEL-007,Delhi,CNG,106.51,105.41,1.1,10982,1169692.82,86193.87,51,0,1,2,38,21.11620599,0,397,179,24374.11,25,6
10-09-2025,DEL-007,Delhi,Petrol,105.05,104.35,0.7,13114,1377625.7,151814.28,156,0,1,4,33,21.37992142,0,507,429,64159.47,22,11
10-09-2025,DEL-007,Delhi,Diesel,104.03,102.55,1.48,12483,1298606.49,96201.71,76,1,1,3,36,13.21926799,0,415,268,41820.77,25,3
10-09-2025,DEL-007,Delhi,CNG,107.91,107.28,0.63,10334,1115141.94,72883.57,152,0,1,2,43,1.618533968,0,473,477,84766.04,26,13
09-09-2025,DEL-007,Delhi,Petrol,103.99,102.71,1.28,5827,605949.73,50145.48,142,0,1,3,38,5.881630544,0,658,577,33341.71,28,8
09-09-2025,DEL-007,Delhi,Diesel,103.46,102.87,0.59,11857,1226725.22,75956.18,44,0,1,5,36,12.92459064,0,396,206,22416.3,25,4
09-09-2025,DEL-007,Delhi,CNG,107.4,106.13,1.27,8278,889057.2,99416.87,175,0,0,4,41,13.45050321,0,563,229,16258.31,15,14
08-09-2025,DEL-007,Delhi,Petrol,102.58,102.13,0.45,13591,1394164.78,101687.01,59,0,1,4,31,5.835870347,0,933,509,27374.92,27,11
08-09-2025,DEL-007,Delhi,Diesel,105.53,104.72,0.81,10694,1128537.82,73276.06,7,0,1,5,44,28.20864301,0,798,411,22919.51,6,14
08-09-2025,DEL-007,Delhi,CNG,96.59,96.09,0.5,11700,1130103,113669.67,153,0,1,2,36,17.05154926,0,821,210,26831.55,10,8
07-09-2025,DEL-007,Delhi,Petrol,103.41,102.81,0.6,10506,1086425.46,78955.31,54,0,1,2,36,13.5678303,0,816,339,22886.94,18,0
07-09-2025,DEL-007,Delhi,Diesel,97.22,95.94,1.28,11165,1085461.3,56434.09,135,0,1,4,44,18.89440311,0,560,400,58149.76,24,7
07-09-2025,DEL-007,Delhi,CNG,105.64,104.2,1.44,9380,990903.2,115165.8,136,0,1,4,40,7.506508767,0,716,452,44299.11,9,3
06-09-2025,DEL-007,Delhi,Petrol,102.61,101.61,1,10635,1091257.35,54889.44,33,0,1,3,44,4.764476885,1,885,512,46395.7,27,13
06-09-2025,DEL-007,Delhi,Diesel,100.36,99.95,0.41,10305,1034209.8,105986.54,0,0,1,5,32,4.394956321,0,476,109,8715.1,29,1
06-09-2025,DEL-007,Delhi,CNG,106.42,105.71,0.71,9068,965016.56,75632.83,81,0,1,5,43,13.20521148,0,605,408,62368.66,27,8
05-09-2025,DEL-007,Delhi,Petrol,96.92,95.7,1.22,12105,1173216.6,113556.54,7,0,1,2,34,2.502730266,0,880,513,51798.07,24,3
05-09-2025,DEL-007,Delhi,Diesel,95.41,94.52,0.89,13963,1332209.83,129043.05,54,0,1,3,31,27.3370609,0,216,286,42415.31,15,5
05-09-2025,DEL-007,Delhi,CNG,95.41,95.23,0.18,5709,544695.69,40219.41,176,1,0,4,36,1.296085931,0,894,301,37692.37,5,1
04-09-2025,DEL-007,Delhi,Petrol,99.35,98.85,0.5,14992,1489455.2,107810.95,17,0,1,2,31,15.43796172,0,844,204,33741.52,9,7
04-09-2025,DEL-007,Delhi,Diesel,97,95.81,1.19,10202,989594,51096.41,72,0,1,4,31,26.38419555,0,860,488,68640.89,13,10
04-09-2025,DEL-007,Delhi,CNG,98.96,98.31,0.65,10321,1021366.16,74344.69,18,0,1,3,38,21.0145503,0,863,586,108182.6,19,13
03-09-2025,DEL-007,Delhi,Petrol,96.14,95.32,0.82,12216,1174446.24,85397.68,41,0,1,5,34,22.66010469,0,631,466,63943.78,7,3
03-09-2025,DEL-007,Delhi,Diesel,104.93,104,0.93,7485,785401.05,56318.36,22,0,1,4,36,0.255094252,0,471,243,45632,26,3
03-09-2025,DEL-007,Delhi,CNG,101.89,100.44,1.45,7295,743287.55,54407.6,52,0,1,5,41,8.928630062,0,614,441,24642.01,9,11
02-09-2025,DEL-007,Delhi,Petrol,103.48,103.36,0.12,10960,1134140.8,87447.81,37,0,1,4,33,24.06067734,0,295,109,11266.24,20,6
02-09-2025,DEL-007,Delhi,Diesel,106.86,106.61,0.25,6719,717992.34,36378.26,174,0,0,4,30,9.572502213,0,770,171,28736.45,27,0
02-09-2025,DEL-007,Delhi,CNG,105.78,105.7,0.08,11966,1265763.48,116746.23,176,0,1,5,42,24.76116028,0,472,117,22510.66,22,10
01-09-2025,DEL-007,Delhi,Petrol,96.54,95.44,1.1,5248,506641.92,56847.77,165,0,1,5,35,9.126341318,0,332,394,53934.26,12,3
01-09-2025,DEL-007,Delhi,Diesel,104.86,104.23,0.63,9650,1011899,120399.88,97,0,1,3,38,0.220128757,0,989,198,32593.38,17,9
01-09-2025,DEL-007,Delhi,CNG,95.54,94.52,1.02,9635,920527.9,76890.07,16,0,0,3,39,8.403605898,0,205,122,19001.64,24,0
